"ad_opportunity_id","visitor_id","publisher_id","ad_unit_id","request_headers","client_ip","device_type","os_name","browser","geo_country_code","geo_country_name","geo_region","geo_city","created_at"
"4400ffd0-eaeb-4a04-8204-223dc988fc51","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""1521"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-28 14:21:01"
"e2e87d4d-9577-4eb3-8948-b62bc9408c88","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""1404"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-28 14:43:19"
"0ce40420-7ca3-4e48-9c2e-07c03bb0da9e","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""1117"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-28 15:20:22"
"1ed5e655-8f13-4733-ba4a-041b3d7acc64","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""1110"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-28 15:26:04"
"b58779a6-62d8-41da-bd27-fedcdfd3f673","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""466"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-28 15:32:56"
"64d9b1bc-3e36-41ca-baf1-fb23698b38e1","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""848"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-28 15:33:30"
"b7552b37-5e54-4d54-b6da-0a4c955edcef","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""628"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-28 18:04:53"
"edbdd380-465c-4d91-b5c8-174a5e8e0c34","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""438"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-28 19:07:18"
"79d2d433-07d6-473c-beec-f92a06a12033","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""649"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-28 21:15:46"
"5a446a0f-fc1f-4db0-a841-f116b046013a","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""707"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-29 12:20:41"
"1a576b1b-5d3e-4af4-8927-b49a530e53e4","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""714"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-29 12:21:28"
"dcf76c07-8d39-4def-90bf-c745d819f129","a1013dca-7d78-498e-ae0c-0478ca48df3a","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""1495"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","37.182.178.170","unknown","unknown","okhttp","IT","Italy","Provincia di Lecce","Lecce","2026-01-29 14:41:03"
"94d0cebe-8663-4515-9773-8e92b806eea3","a1013dca-7d78-498e-ae0c-0478ca48df3a","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""2081"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","37.182.178.170","unknown","unknown","okhttp","IT","Italy","Provincia di Lecce","Lecce","2026-01-29 14:49:47"
